"","id","id_trial","triallength","correctaoi","distractor","maintainrate","triallength_3000","latency","lnpref","trial","age","education_year","female","child_exposure","lui_raw","lui_percentile","cdi_raw","cdi_percentile","emq_g","emq_pa","bilingual","bilingual_speaks","lab","graddegree","music","music_infant_total","music_current_total","music_total","htp","peabody_grasping","peabody_visualmotor","stp","mus1.1listentorecordedmusic_times","mus1.2singaloneorwithothers_times","mus1.3lookatbooks_times","mus1.4playwithmusicalinstruments_times","mus1.5makepaintingsordrawings_times","mus2.1dophysicalexercise_times","mus2.2danceormovetomusic_times","mus2.3attendmusicclasseslessons_times","mus3.1Ireadbookstomybaby_times","mus3.2isangtomybaby_times","mus3.3iplayedmusicalinstrumentswithmybaby_times","mus3.4iplayedrecordedmusicformybaby_times","mus3.5imadepaintingsordrawingswithmybaby_times","mus4.1itookmybabytoconcertstohearlivemusic_times","mus4.2itookmybabytoartmuseums_times","mus4.3itookmybabytomusicclasses_times","mus5.1isanglullabiesorothersongs_times","mus5.2iplayedrecordedmusic_times","mus5.3ispokerhymesorpoemstomybaby_times","mus5.4imadecooingorshushingsounds_times","mus5.5irubbedmybaby.sback_times","music_infant_total_times","music_current_total_times","music_total_times"
"146",445,"445_24",15249,165,195,0.029390154,12249,4536,"-0.167054085",24,29,16,1,NA,146,91,90,NA,48,52,0,NA,1,0,0,24,23,47,3,44,102,11,75,180,180,15,75,6,6,0,75,180,15,15,15,0,0,0.17,4,0,0,6,4,214.17,276,490.17
"147",445,"445_13",15240,16,135,0.012336601,12240,11674,"-2.132686056",13,29,16,1,NA,146,91,90,NA,48,52,0,NA,1,0,0,24,23,47,3,44,102,11,75,180,180,15,75,6,6,0,75,180,15,15,15,0,0,0.17,4,0,0,6,4,214.17,276,490.17
"148",445,"445_14",15273,31,9,0.003259187,12273,2532,"1.236762627",14,29,16,1,NA,146,91,90,NA,48,52,0,NA,1,0,0,24,23,47,3,44,102,11,75,180,180,15,75,6,6,0,75,180,15,15,15,0,0,0.17,4,0,0,6,4,214.17,276,490.17
"149",445,"445_29",15219,169,189,0.029298633,12219,7866,"-0.1118483",29,29,16,1,NA,146,91,90,NA,48,52,0,NA,1,0,0,24,23,47,3,44,102,11,75,180,180,15,75,6,6,0,75,180,15,15,15,0,0,0.17,4,0,0,6,4,214.17,276,490.17
"150",445,"445_30",15255,29,8,0.003019176,12255,10796,"1.287854288",30,29,16,1,NA,146,91,90,NA,48,52,0,NA,1,0,0,24,23,47,3,44,102,11,75,180,180,15,75,6,6,0,75,180,15,15,15,0,0,0.17,4,0,0,6,4,214.17,276,490.17
"151",445,"445_27",15238,0,0,0,12238,NA,NA,27,29,16,1,NA,146,91,90,NA,48,52,0,NA,1,0,0,24,23,47,3,44,102,11,75,180,180,15,75,6,6,0,75,180,15,15,15,0,0,0.17,4,0,0,6,4,214.17,276,490.17
"152",445,"445_28",15203,19,0,0.001556994,12203,12103,"Inf",28,29,16,1,NA,146,91,90,NA,48,52,0,NA,1,0,0,24,23,47,3,44,102,11,75,180,180,15,75,6,6,0,75,180,15,15,15,0,0,0.17,4,0,0,6,4,214.17,276,490.17
"153",445,"445_6",15268,8,189,0.016058037,12268,10310,"-3.162305473",6,29,16,1,NA,146,91,90,NA,48,52,0,NA,1,0,0,24,23,47,3,44,102,11,75,180,180,15,75,6,6,0,75,180,15,15,15,0,0,0.17,4,0,0,6,4,214.17,276,490.17
"154",446,"446_10",15324,545,125,0.054365466,12324,983,"1.472472057",10,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"155",446,"446_11",15324,128,282,0.033268419,12324,6832,"-0.789876807",11,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"156",446,"446_12",15307,68,170,0.019338588,12307,8132,"-0.916290732",12,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"157",446,"446_14",15349,106,150,0.020730424,12349,7107,"-0.3471962",14,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"158",446,"446_15",15324,183,47,0.018662772,12324,7191,"1.359338551",15,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"159",446,"446_23",15307,250,333,0.047371415,12307,2816,"-0.286681572",23,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"160",446,"446_24",15319,144,169,0.025407906,12319,883,"-0.160085415",24,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"161",446,"446_25",15304,135,230,0.02966515,12304,9645,"-0.53280453",25,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"162",446,"446_26",15340,97,323,0.034035656,12340,4849,"-1.202941345",26,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"163",446,"446_27",15303,93,318,0.033406486,12303,5254,"-1.22945189",27,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"164",446,"446_28",15333,285,67,0.028541312,12333,2583,"1.447796561",28,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"165",446,"446_29",15341,75,249,0.02625395,12341,6591,"-1.199964783",29,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"166",446,"446_30",15306,620,92,0.057857955,12306,3824,"1.907930901",30,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"167",446,"446_31",15337,11,111,0.009888952,12337,7049,"-2.311634929",31,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"168",446,"446_32",15221,30,41,0.005809672,12221,4439,"-0.312374685",32,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"169",446,"446_16",15340,220,35,0.020664506,12340,8715,"1.838279485",16,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"170",446,"446_21",15299,265,94,0.029189365,12299,8774,"1.036435044",21,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"171",446,"446_22",15326,125,259,0.031153659,12326,10110,"-0.728514324",22,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"172",446,"446_5",15353,248,143,0.03165223,12353,10703,"0.550584116",5,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"173",446,"446_6",15355,192,215,0.032942129,12355,2299,"-0.113142656",6,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"174",446,"446_7",15321,104,441,0.044233423,12321,5750,"-1.444653976",7,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"175",446,"446_8",15358,114,298,0.033338728,12358,1754,"-0.960895038",8,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"176",446,"446_9",15333,111,272,0.031054893,12333,6492,"-0.896271865",9,27,18,1,NA,129,87,83,NA,45,44,1,NA,1,1,1,23,25,48,3,42,98,16,15,75,180,4,15,6,6,4,75,180,1,1,1,1.5,0.5,0.17,1.5,0,0,4,1.5,185.17,104,289.17
"177",448,"448_26",15337,423,362,0.063629732,12337,5837,"0.155727967",26,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"178",448,"448_32",15236,356,146,0.041026479,12236,5308,"0.891324109",32,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"179",448,"448_29",15302,112,451,0.045764916,12302,1024,"-1.392968468",29,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"180",448,"448_30",15323,395,170,0.045849225,12323,1249,"0.843087328",30,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"181",448,"448_11",15317,189,137,0.026467484,12317,3951,"0.321766089",11,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"182",448,"448_28",15324,0,46,0.003732554,12324,NA,"#NAME?",28,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"183",448,"448_5",15341,496,372,0.070334657,12341,2666,"0.287682072",5,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"184",448,"448_6",15356,626,486,0.089996763,12356,10615,"0.253141747",6,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"185",448,"448_8",15350,159,255,0.033522267,12350,6076,"-0.472359343",8,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"186",448,"448_9",15325,18,205,0.018093306,12325,774,"-2.432638221",9,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"187",448,"448_23",15307,598,526,0.091330137,12307,11748,"0.128289541",23,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"188",448,"448_7",15305,195,274,0.038114588,12305,3057,"-0.340128548",7,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"189",448,"448_10",15318,371,432,0.065189154,12318,7600,"-0.152223526",10,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"190",448,"448_21",15322,267,456,0.05867554,12322,11164,"-0.535244151",21,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"191",448,"448_12",15323,285,674,0.077821959,12323,7499,"-0.860740931",12,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"192",448,"448_13",15323,179,84,0.021342206,12323,8449,"0.756569007",13,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"193",448,"448_14",15348,382,450,0.067379333,12348,9915,"-0.163826974",14,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"194",448,"448_25",15318,314,177,0.039860367,12318,9151,"0.573243253",25,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"195",448,"448_22",15324,998,216,0.098506978,12324,8249,"1.530474869",22,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"196",448,"448_27",15307,164,0,0.01332575,12307,4583,"Inf",27,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"197",448,"448_24",15320,743,264,0.081737013,12320,3316,"1.034746942",24,25,18,1,NA,NA,NA,40,NA,40,40,1,NA,1,1,0,28,21,49,NA,41,91,NA,15,15,75,75,180,1.5,6,0,75,75,75,75,75,0,0.5,0,4,1.5,4,4,4,230.5,111,341.5
"198",449,"449_11",15305,547,175,0.058675335,12305,10572,"1.139662828",11,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"199",449,"449_15",15317,557,226,0.063570675,12317,1941,"0.902030241",15,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"200",449,"449_16",15323,606,291,0.072790717,12323,7899,"0.733556719",16,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"201",449,"449_21",15318,530,443,0.078990096,12318,10868,"0.179307237",21,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"202",449,"449_22",15308,813,194,0.081816705,12308,7950,"1.43287295",22,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"203",449,"449_23",15326,157,316,0.038374168,12326,1733,"-0.699496408",23,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"204",449,"449_24",15304,911,127,0.084362809,12304,3779,"1.970355811",24,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"205",449,"449_25",15314,310,183,0.040035732,12314,9340,"0.527086145",25,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"206",449,"449_26",15324,623,324,0.076841934,12324,9540,"0.653803003",26,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"207",449,"449_27",15340,498,401,0.072852512,12340,6691,"0.21663865",27,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"208",449,"449_28",15307,182,165,0.028195336,12307,2449,"0.098061213",28,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"209",449,"449_12",15315,47,853,0.073081608,12315,1058,"-2.898611946",12,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"210",449,"449_13",15307,50,574,0.050702852,12307,7316,"-2.440606391",13,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"211",449,"449_14",15357,559,0,0.045237517,12357,10608,"Inf",14,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"212",449,"449_8",15373,1054,0,0.085185485,12373,9856,"Inf",8,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"213",449,"449_30",15305,100,0,0.008126778,12305,4106,"Inf",30,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"214",449,"449_9",15334,0,534,0.043294957,12334,NA,"#NAME?",9,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"215",449,"449_5",15345,521,581,0.08926691,12345,5362,"-0.109000715",5,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"216",449,"449_29",15299,17,0,0.001382226,12299,7833,"Inf",29,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"217",449,"449_32",15244,61,71,0.010780791,12244,5203,"-0.151806013",32,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"218",449,"449_6",15367,471,334,0.065092585,12367,9432,"0.343717101",6,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"219",449,"449_7",15306,558,347,0.073541362,12306,11456,"0.475034182",7,21,18,1,NA,67,61,66,NA,10,44,0,NA,1,1,1,32,26,58,3,40,83,11,75,75,180,4,0.75,6,6,4,75,180,15,75,0.75,0.17,0,4,6,0.17,0.17,0.5,4,280.34,164,444.34
"220",453,"453_30",15324,0,485,0.039354106,12324,NA,"#NAME?",30,22,18,1,NA,69,51,58,NA,17,47,0,NA,1,1,0,29,22,51,3,36,94,NA,180,15,180,15,4,6,6,0,75,75,75,180,4,0,1,0,1.5,4,1,4,6,335.5,216,551.5
"221",453,"453_8",15332,0,538,0.043626338,12332,NA,"#NAME?",8,22,18,1,NA,69,51,58,NA,17,47,0,NA,1,1,0,29,22,51,3,36,94,NA,180,15,180,15,4,6,6,0,75,75,75,180,4,0,1,0,1.5,4,1,4,6,335.5,216,551.5
"222",453,"453_27",15341,739,37,0.062879831,12341,1392,"2.994380008",27,22,18,1,NA,69,51,58,NA,17,47,0,NA,1,1,0,29,22,51,3,36,94,NA,180,15,180,15,4,6,6,0,75,75,75,180,4,0,1,0,1.5,4,1,4,6,335.5,216,551.5
"223",453,"453_28",15332,675,0,0.054735647,12332,6600,"Inf",28,22,18,1,NA,69,51,58,NA,17,47,0,NA,1,1,0,29,22,51,3,36,94,NA,180,15,180,15,4,6,6,0,75,75,75,180,4,0,1,0,1.5,4,1,4,6,335.5,216,551.5
"224",453,"453_29",15340,213,318,0.043030794,12340,11923,"-0.400759217",29,22,18,1,NA,69,51,58,NA,17,47,0,NA,1,1,0,29,22,51,3,36,94,NA,180,15,180,15,4,6,6,0,75,75,75,180,4,0,1,0,1.5,4,1,4,6,335.5,216,551.5
"225",453,"453_25",15332,294,70,0.029516705,12332,8174,"1.435084525",25,22,18,1,NA,69,51,58,NA,17,47,0,NA,1,1,0,29,22,51,3,36,94,NA,180,15,180,15,4,6,6,0,75,75,75,180,4,0,1,0,1.5,4,1,4,6,335.5,216,551.5
"226",453,"453_5",15349,0,484,0.039193457,12349,NA,"#NAME?",5,22,18,1,NA,69,51,58,NA,17,47,0,NA,1,1,0,29,22,51,3,36,94,NA,180,15,180,15,4,6,6,0,75,75,75,180,4,0,1,0,1.5,4,1,4,6,335.5,216,551.5
"227",453,"453_22",15324,513,353,0.070269393,12324,9541,"0.373807788",22,22,18,1,NA,69,51,58,NA,17,47,0,NA,1,1,0,29,22,51,3,36,94,NA,180,15,180,15,4,6,6,0,75,75,75,180,4,0,1,0,1.5,4,1,4,6,335.5,216,551.5
"228",453,"453_6",15307,540,272,0.065978711,12307,6124,"0.685767073",6,22,18,1,NA,69,51,58,NA,17,47,0,NA,1,1,0,29,22,51,3,36,94,NA,180,15,180,15,4,6,6,0,75,75,75,180,4,0,1,0,1.5,4,1,4,6,335.5,216,551.5
"229",453,"453_7",15341,65,183,0.020095616,12341,1264,"-1.035098883",7,22,18,1,NA,69,51,58,NA,17,47,0,NA,1,1,0,29,22,51,3,36,94,NA,180,15,180,15,4,6,6,0,75,75,75,180,4,0,1,0,1.5,4,1,4,6,335.5,216,551.5
"230",453,"453_12",15337,423,231,0.053011267,12337,1358,"0.604954469",12,22,18,1,NA,69,51,58,NA,17,47,0,NA,1,1,0,29,22,51,3,36,94,NA,180,15,180,15,4,6,6,0,75,75,75,180,4,0,1,0,1.5,4,1,4,6,335.5,216,551.5
"231",453,"453_31",15338,184,707,0.072215918,12338,2597,"-1.346094908",31,22,18,1,NA,69,51,58,NA,17,47,0,NA,1,1,0,29,22,51,3,36,94,NA,180,15,180,15,4,6,6,0,75,75,75,180,4,0,1,0,1.5,4,1,4,6,335.5,216,551.5
"232",453,"453_10",15337,122,410,0.043122315,12337,7429,"-1.212136115",10,22,18,1,NA,69,51,58,NA,17,47,0,NA,1,1,0,29,22,51,3,36,94,NA,180,15,180,15,4,6,6,0,75,75,75,180,4,0,1,0,1.5,4,1,4,6,335.5,216,551.5
"233",453,"453_11",15340,350,531,0.071393841,12340,1266,"-0.416828867",11,22,18,1,NA,69,51,58,NA,17,47,0,NA,1,1,0,29,22,51,3,36,94,NA,180,15,180,15,4,6,6,0,75,75,75,180,4,0,1,0,1.5,4,1,4,6,335.5,216,551.5
"234",453,"453_24",15340,0,731,0.05923825,12340,NA,"#NAME?",24,22,18,1,NA,69,51,58,NA,17,47,0,NA,1,1,0,29,22,51,3,36,94,NA,180,15,180,15,4,6,6,0,75,75,75,180,4,0,1,0,1.5,4,1,4,6,335.5,216,551.5
"235",453,"453_21",15316,677,103,0.063332251,12316,12107,"1.882942285",21,22,18,1,NA,69,51,58,NA,17,47,0,NA,1,1,0,29,22,51,3,36,94,NA,180,15,180,15,4,6,6,0,75,75,75,180,4,0,1,0,1.5,4,1,4,6,335.5,216,551.5
"236",453,"453_26",15324,0,0,0,12324,NA,NA,26,22,18,1,NA,69,51,58,NA,17,47,0,NA,1,1,0,29,22,51,3,36,94,NA,180,15,180,15,4,6,6,0,75,75,75,180,4,0,1,0,1.5,4,1,4,6,335.5,216,551.5
"237",453,"453_23",15341,680,172,0.069038165,12341,6158,"1.374598321",23,22,18,1,NA,69,51,58,NA,17,47,0,NA,1,1,0,29,22,51,3,36,94,NA,180,15,180,15,4,6,6,0,75,75,75,180,4,0,1,0,1.5,4,1,4,6,335.5,216,551.5
